datetime,wavelengths,mean,std,max,min,nans,nans_norm,nans_sum,nans_perc,nans_std
20200102080021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[21.510303, 16.794756, 12.677231, 0.51118, 2.786728, 0.769985, 0.482107, 2.803933, 7.730236, 13.350332, 39.935856, 37.880226, 70.21864, 80.51419, 89.13576, 81.182686]","[74.527435, 63.052753, 46.780487, 2.553752, 10.680509, 2.862191, 0.638668, 1.038842, 2.647673, 4.42727, 14.100259, 11.686822, 21.619543, 23.737892, 24.262333, 18.494543]","[804.0361, 628.6211, 372.8076, 74.76454, 95.06721, 30.098692, 25.226053, 6.547606, 16.292883, 24.413946, 63.395058, 60.958733, 102.37616, 116.18198, 126.73935, 110.49722]","[-1.573456, -0.761351, -12.130839, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 8.17182, 10.608141, 13.856565, 18.729204]","[25494925.0, 25505134.0, 25516623.0, 25537232.0, 25518587.0, 25538928.0, 25537872.0, 25537216.0, 25537480.0, 25537216.0, 25537216.0, 25537316.0, 25536996.0, 25536972.0, 25537012.0, 25536968.0]","[431.0, 43.0, 490.0, 168.0, 1634.0, 1660.0, 896.0, 216.0, 516.0, 248.0, 176.0, 96.0, 32.0, 4.0, 44.0, 4.0]",6658.0,0.00035360993231219707,13256.747037917852
20200102090021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[29.920685, 20.912956, 15.005007, 0.789889, 3.027092, 0.837752, 0.475563, 2.805496, 7.740752, 13.373486, 40.012657, 37.909454, 70.35638, 80.674126, 89.30038, 81.30043]","[72.27769, 53.91597, 39.21449, 3.093249, 8.145248, 2.139014, 0.445541, 1.035951, 2.639672, 4.40952, 14.012515, 11.622641, 21.481937, 23.57823, 24.088596, 18.356215]","[749.62494, 627.80896, 372.8076, 63.395058, 95.06721, 25.226053, 4.111288, 6.547606, 16.292883, 24.413946, 63.395058, 60.14663, 102.37616, 116.18198, 125.927246, 110.49722]","[-0.761351, -0.761351, -0.761351, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 3.299181, 8.983927, 8.983927, 11.420244, 15.480776, 20.353415]","[25495853.0, 25505122.0, 25516200.0, 25537236.0, 25517569.0, 25537612.0, 25537216.0, 25537216.0, 25536964.0, 25536968.0, 25537216.0, 25538196.0, 25537888.0, 25536968.0, 25538784.0, 25537864.0]","[1359.0, 31.0, 67.0, 172.0, 616.0, 344.0, 240.0, 216.0, 0.0, 0.0, 176.0, 976.0, 924.0, 0.0, 1816.0, 900.0]",7837.0,0.0004162272513563665,13249.840550927396
20200102100021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[39.79632, 25.798214, 17.97902, 1.011543, 3.307561, 0.9154, 0.481472, 2.809748, 7.751458, 13.397638, 40.15667, 37.989, 70.5845, 80.91824, 89.534676, 81.44589]","[74.5092, 52.227962, 36.199726, 3.610234, 6.71656, 1.858067, 0.419496, 1.036875, 2.638033, 4.403266, 13.993018, 11.60267, 21.448763, 23.530725, 24.0274, 18.292944]","[669.2264, 589.63995, 372.8076, 65.831375, 91.81878, 23.601843, 4.111288, 6.547606, 16.292883, 24.413946, 63.395058, 60.14663, 102.37616, 116.18198, 125.927246, 110.49722]","[-0.761351, -0.761351, -1.573456, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 3.299181, 8.983927, 8.17182, 11.420244, 14.668673, 19.541311]","[25494543.0, 25505389.0, 25516185.0, 25537508.0, 25517055.0, 25537324.0, 25537864.0, 25537884.0, 25537224.0, 25537224.0, 25537216.0, 25537304.0, 25536972.0, 25537876.0, 25537892.0, 25537860.0]","[49.0, 298.0, 52.0, 444.0, 102.0, 56.0, 888.0, 884.0, 260.0, 256.0, 176.0, 84.0, 8.0, 908.0, 924.0, 896.0]",6285.0,0.0003337997033016159,13460.925766825994
20200102110021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[52.248158, 32.49383, 22.707289, 1.229856, 3.839179, 1.044141, 0.49397, 2.813208, 7.764207, 13.426437, 40.373398, 38.13249, 70.92477, 81.26853, 89.853, 81.63344]","[79.97315, 55.916153, 38.469837, 4.020998, 6.407625, 1.7866, 0.40722, 1.037658, 2.638856, 4.404023, 14.025599, 11.628345, 21.495832, 23.564194, 24.036863, 18.277452]","[730.1344, 595.3247, 372.8076, 66.64348, 76.388756, 16.292883, 3.299181, 6.547606, 15.480776, 24.413946, 63.395058, 60.14663, 104.812485, 116.99408, 125.927246, 110.49722]","[-0.761351, -0.761351, -4.009775, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 3.299181, 8.983927, 8.17182, 11.420244, 15.480776, 19.541311]","[25494552.0, 25505470.0, 25516170.0, 25537236.0, 25517063.0, 25537340.0, 25537864.0, 25537884.0, 25537228.0, 25537872.0, 25537216.0, 25537304.0, 25536964.0, 25537880.0, 25537896.0, 25537216.0]","[58.0, 379.0, 37.0, 172.0, 110.0, 72.0, 888.0, 884.0, 264.0, 904.0, 176.0, 84.0, 0.0, 912.0, 928.0, 252.0]",6120.0,0.0003250364652674446,13442.400739910403
20200102120021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[69.38662, 42.32843, 29.79212, 1.433998, 4.754384, 1.251735, 0.519176, 2.818537, 7.78227, 13.466832, 40.699963, 38.365803, 71.425095, 81.78431, 90.3242, 81.91833]","[88.54329, 63.129745, 43.586185, 4.406972, 6.726238, 1.83552, 0.402221, 1.038295, 2.643288, 4.40726, 14.115335, 11.724753, 21.618692, 23.66341, 24.092688, 18.287926]","[804.0361, 628.6211, 372.8076, 82.885605, 95.06721, 30.098692, 25.226053, 6.547606, 15.480776, 24.413946, 69.0798, 60.14663, 109.68512, 124.30304, 133.2362, 111.309326]","[-0.761351, -0.761351, -4.821882, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 3.299181, 8.983927, 8.983927, 11.420244, 14.668673, 19.541311]","[25494574.0, 25505375.0, 25516219.0, 25537236.0, 25517220.0, 25537300.0, 25537860.0, 25537884.0, 25537868.0, 25537868.0, 25537216.0, 25537260.0, 25536972.0, 25537884.0, 25537888.0, 25537216.0]","[80.0, 284.0, 86.0, 172.0, 267.0, 32.0, 884.0, 884.0, 904.0, 900.0, 176.0, 40.0, 8.0, 916.0, 920.0, 252.0]",6805.0,0.00036141718074264063,13455.826242747044
20200102130021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[91.7206, 55.12576, 38.75016, 1.612449, 6.06048, 1.561323, 0.551139, 2.824604, 7.800205, 13.50702, 41.06321, 38.643284, 71.97215, 82.347664, 90.827, 82.21259]","[98.60492, 72.25843, 49.96022, 4.796952, 7.457526, 1.973882, 0.401008, 1.042015, 2.653582, 4.424038, 14.290267, 11.904442, 21.865334, 23.889423, 24.265676, 18.387054]","[804.0361, 628.6211, 372.8076, 76.388756, 95.06721, 22.789736, 3.299181, 6.547606, 16.292883, 26.850267, 80.44929, 65.831375, 124.30304, 138.92094, 147.85411, 122.67882]","[-0.761351, -0.761351, -4.821882, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 3.299181, 8.983927, 8.983927, 12.232351, 16.292883, 21.165522]","[25494638.0, 25505403.0, 25516294.0, 25537240.0, 25517358.0, 25538076.0, 25537868.0, 25537884.0, 25537872.0, 25537872.0, 25537468.0, 25537404.0, 25536980.0, 25537880.0, 25537936.0, 25537216.0]","[144.0, 312.0, 161.0, 176.0, 405.0, 808.0, 892.0, 884.0, 908.0, 904.0, 428.0, 184.0, 16.0, 912.0, 968.0, 252.0]",8354.0,0.0004436853971967699,13470.889415786314
20200102140021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[117.66046, 70.14973, 49.217827, 1.89385, 7.824871, 2.028714, 0.584291, 2.827666, 7.813705, 13.53842, 41.406082, 38.909122, 72.49239, 82.866165, 91.277084, 82.454155]","[106.779076, 80.83163, 55.956654, 5.237442, 8.449063, 2.198953, 0.403234, 1.044573, 2.664874, 4.447604, 14.512518, 12.115413, 22.184511, 24.19073, 24.512724, 18.534492]","[788.606, 590.4521, 367.12283, 77.20087, 54.461884, 13.856565, 3.299181, 6.547606, 17.917097, 30.098692, 91.006676, 73.95244, 138.92094, 155.97519, 164.09625, 134.04831]","[-0.761351, -0.761351, -8.882414, -1.573456, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 3.299181, 8.983927, 8.17182, 10.608141, 14.668673, 18.729204]","[25494721.0, 25506560.0, 25516346.0, 25537264.0, 25517465.0, 25537432.0, 25537876.0, 25537904.0, 25537912.0, 25537872.0, 25537216.0, 25537452.0, 25537928.0, 25537512.0, 25537984.0, 25537468.0]","[227.0, 1469.0, 213.0, 200.0, 512.0, 164.0, 900.0, 904.0, 948.0, 904.0, 176.0, 232.0, 964.0, 544.0, 1016.0, 504.0]",9877.0,0.000524572739778848,13318.427098385155
20200102150021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[148.64336, 89.37422, 62.037766, 2.297529, 9.886186, 2.484652, 0.624647, 2.828463, 7.823309, 13.558621, 41.73264, 39.163986, 72.97322, 83.34344, 91.67796, 82.65303]","[115.381325, 91.0079, 62.760025, 5.892366, 9.688875, 2.428413, 0.407, 1.045549, 2.68129, 4.482738, 14.80394, 12.361839, 22.616602, 24.609665, 24.88022, 18.771566]","[804.0361, 628.6211, 372.8076, 80.44929, 95.06721, 26.03816, 4.923395, 6.547606, 17.10499, 32.53501, 103.18826, 81.2614, 154.35097, 172.21732, 181.15048, 141.35727]","[-0.761351, -0.761351, -5.633988, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 7.359712, 9.796034, 13.044458, 17.10499]","[25495418.0, 25505892.0, 25517426.0, 25537064.0, 25517899.0, 25538204.0, 25537028.0, 25537000.0, 25536968.0, 25536988.0, 25538124.0, 25538012.0, 25537312.0, 25538880.0, 25537444.0, 25538756.0]","[924.0, 801.0, 1293.0, 0.0, 946.0, 936.0, 52.0, 0.0, 4.0, 20.0, 1084.0, 792.0, 348.0, 1912.0, 476.0, 1792.0]",11380.0,0.0006043978716901176,13192.80083259782
20200102160021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[165.68765, 97.727844, 67.619354, 2.636033, 10.760432, 2.704851, 0.667818, 2.826432, 7.822905, 13.555554, 41.9578, 39.340305, 73.3019, 83.64303, 91.90236, 82.71207]","[115.04065, 92.890045, 64.16839, 6.612066, 9.788125, 2.442026, 0.40973, 1.047717, 2.698479, 4.523192, 15.100443, 12.586032, 23.070116, 25.074059, 25.316427, 19.064138]","[804.0361, 628.6211, 372.8076, 82.885605, 95.06721, 26.03816, 4.923395, 6.547606, 18.729204, 34.97133, 111.309326, 86.13403, 165.72046, 183.58678, 191.70786, 146.2299]","[-0.761351, -0.761351, -5.633988, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 3.299181, 8.983927, 8.17182, 11.420244, 14.668673, 19.541311]","[25495261.0, 25506558.0, 25516830.0, 25537356.0, 25518412.0, 25538444.0, 25537956.0, 25537924.0, 25537940.0, 25537916.0, 25537264.0, 25537924.0, 25538088.0, 25537716.0, 25538180.0, 25537468.0]","[767.0, 1467.0, 697.0, 292.0, 1459.0, 1176.0, 980.0, 924.0, 976.0, 948.0, 224.0, 704.0, 1124.0, 748.0, 1212.0, 504.0]",14202.0,0.000754275797341217,13220.632027813335
20200102180021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[163.4699, 95.91342, 66.02047, 2.859198, 10.434636, 2.646132, 0.670539, 2.81349, 7.788108, 13.489583, 41.974854, 39.370243, 73.28532, 83.55993, 91.71891, 82.417336]","[112.50861, 90.77443, 62.06855, 7.079478, 9.459615, 2.367725, 0.414539, 1.059153, 2.737541, 4.612713, 15.472858, 12.836536, 23.680906, 25.766941, 26.054644, 19.631939]","[804.0361, 628.6211, 372.8076, 80.44929, 72.328224, 15.480776, 6.547606, 6.547606, 17.10499, 34.97133, 107.248795, 86.13403, 163.28413, 181.15048, 187.64732, 147.85411]","[-0.761351, -0.761351, -4.821882, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 11.420244, 15.480776]","[25496339.0, 25505471.0, 25517956.0, 25537916.0, 25519826.0, 25538932.0, 25538172.0, 25538176.0, 25538100.0, 25538092.0, 25537636.0, 25539068.0, 25538608.0, 25538232.0, 25539116.0, 25537468.0]","[1845.0, 380.0, 1823.0, 852.0, 2873.0, 1664.0, 1196.0, 1176.0, 1136.0, 1124.0, 596.0, 1848.0, 1644.0, 1264.0, 2148.0, 504.0]",22073.0,0.0011723088068379582,13202.554291215773
20200102190021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[143.02116, 84.87254, 58.40679, 2.650712, 9.234647, 2.372782, 0.634078, 2.809039, 7.766524, 13.445862, 41.78294, 39.238876, 72.96489, 83.22098, 91.38738, 82.14785]","[108.942955, 85.65151, 57.981583, 6.6191, 8.982463, 2.287466, 0.413579, 1.06622, 2.760076, 4.661461, 15.538859, 12.862224, 23.81392, 25.957935, 26.31428, 19.869976]","[804.0361, 628.6211, 372.8076, 78.82507, 91.006676, 20.353415, 6.547606, 6.547606, 16.292883, 32.53501, 98.315636, 83.697716, 153.53886, 168.96889, 177.08995, 142.16937]","[-0.761351, -0.761351, -4.821882, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 11.420244, 16.292883]","[25496959.0, 25506516.0, 25519154.0, 25538196.0, 25520769.0, 25539208.0, 25537460.0, 25537492.0, 25538228.0, 25538236.0, 25537536.0, 25540092.0, 25539584.0, 25539044.0, 25538960.0, 25537468.0]","[2465.0, 1425.0, 3021.0, 1132.0, 3816.0, 1940.0, 484.0, 492.0, 1264.0, 1268.0, 496.0, 2872.0, 2620.0, 2076.0, 1992.0, 504.0]",27867.0,0.001480031238171222,12929.884385963202
20200102200021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[111.90702, 65.38542, 44.938828, 2.211082, 7.084321, 1.879711, 0.599739, 2.806692, 7.74945, 13.414585, 41.566574, 39.087776, 72.60476, 82.85584, 91.04359, 81.89633]","[99.38852, 74.30833, 49.801067, 5.678932, 7.61815, 2.017253, 0.410998, 1.071828, 2.777148, 4.696559, 15.502517, 12.81536, 23.781588, 25.973066, 26.401466, 19.987919]","[804.0361, 628.6211, 372.8076, 70.70401, 95.06721, 29.286585, 10.608141, 6.547606, 15.480776, 28.474478, 93.44299, 78.82507, 143.79358, 160.84782, 169.78099, 135.67252]","[-0.761351, -0.761351, -5.633988, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 12.232351, 16.292883]","[25497738.0, 25506643.0, 25520069.0, 25538588.0, 25521681.0, 25539496.0, 25538548.0, 25537548.0, 25538460.0, 25538312.0, 25537640.0, 25540664.0, 25539720.0, 25539404.0, 25539468.0, 25537468.0]","[3244.0, 1552.0, 3936.0, 1524.0, 4728.0, 2228.0, 1572.0, 548.0, 1496.0, 1344.0, 600.0, 3444.0, 2756.0, 2436.0, 2500.0, 504.0]",34412.0,0.0018276396801933505,12814.681458042325
20200102210021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[86.04328, 50.294518, 34.087654, 1.697653, 5.444636, 1.431964, 0.573637, 2.806094, 7.74476, 13.396667, 41.3162, 38.907677, 72.2104, 82.4607, 90.69399, 81.69756]","[91.04851, 65.35383, 43.495445, 4.676266, 6.781639, 1.80204, 0.406767, 1.073958, 2.785224, 4.711209, 15.396585, 12.705708, 23.6309, 25.861292, 26.3567, 19.994797]","[804.0361, 628.6211, 372.8076, 69.89191, 95.06721, 25.226053, 7.359712, 6.547606, 15.480776, 26.03816, 79.637184, 70.70401, 130.79988, 144.6057, 151.91464, 124.30304]","[-0.761351, -0.761351, -4.009775, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 11.420244, 15.480776]","[25498374.0, 25506577.0, 25520816.0, 25538788.0, 25522236.0, 25539900.0, 25538580.0, 25538580.0, 25538468.0, 25538608.0, 25537716.0, 25541316.0, 25540612.0, 25540276.0, 25539800.0, 25537468.0]","[3880.0, 1486.0, 4683.0, 1724.0, 5283.0, 2632.0, 1604.0, 1580.0, 1504.0, 1640.0, 676.0, 4096.0, 3648.0, 3308.0, 2832.0, 504.0]",41080.0,0.0021817807178409515,12817.361195946058
20200102220021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[65.57318, 38.913654, 25.858738, 1.285469, 4.359396, 1.156349, 0.55955, 2.808107, 7.75051, 13.401035, 41.084366, 38.735226, 71.84603, 82.11335, 90.41553, 81.573364]","[83.764404, 58.606003, 39.24917, 3.969652, 6.515712, 1.732206, 0.412151, 1.072727, 2.787117, 4.713324, 15.237786, 12.550648, 23.385778, 25.644112, 26.196033, 19.908339]","[804.0361, 628.6211, 372.8076, 66.64348, 95.06721, 30.098692, 7.359712, 6.547606, 15.480776, 24.413946, 73.140335, 64.20716, 120.2425, 135.67252, 142.98148, 116.18198]","[-0.761351, -0.761351, -5.633988, -0.761351, -2.385563, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 12.232351, 16.292883]","[25498606.0, 25505415.0, 25521415.0, 25538912.0, 25522705.0, 25539912.0, 25538744.0, 25538680.0, 25538524.0, 25538552.0, 25537828.0, 25541608.0, 25540472.0, 25540276.0, 25540088.0, 25537468.0]","[4112.0, 324.0, 5282.0, 1848.0, 5752.0, 2644.0, 1768.0, 1680.0, 1560.0, 1584.0, 788.0, 4388.0, 3508.0, 3308.0, 3120.0, 504.0]",42170.0,0.0022396711994000225,12905.783319498423
20200102230021,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[50.64909, 30.946665, 20.454721, 0.975205, 3.706588, 0.997481, 0.553346, 2.813552, 7.766999, 13.423051, 40.89448, 38.593277, 71.55222, 81.84416, 90.2205, 81.53025]","[81.15745, 57.36461, 38.869045, 3.58645, 7.200544, 1.940643, 0.467692, 1.071772, 2.784304, 4.700293, 15.045577, 12.377062, 23.075872, 25.34629, 25.937815, 19.73822]","[804.0361, 628.6211, 372.8076, 61.770844, 95.06721, 30.098692, 21.977629, 6.547606, 15.480776, 23.601843, 67.45559, 62.582947, 111.309326, 125.927246, 134.04831, 112.121445]","[-0.761351, -1.573456, -3.197668, -0.761351, -1.573456, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 12.232351, 16.292883]","[25498645.0, 25505393.0, 25521417.0, 25538792.0, 25522761.0, 25539272.0, 25538728.0, 25538564.0, 25538548.0, 25538628.0, 25537876.0, 25541796.0, 25540696.0, 25540552.0, 25540248.0, 25537468.0]","[4151.0, 302.0, 5284.0, 1728.0, 5808.0, 2004.0, 1752.0, 1564.0, 1584.0, 1660.0, 836.0, 4576.0, 3732.0, 3584.0, 3280.0, 504.0]",42349.0,0.00224917798490376,12907.813583252588
20200128000015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[37.55353, 23.330717, 15.593277, 0.739828, 2.898556, 0.775589, 0.521458, 2.747872, 7.552528, 13.15881, 40.91381, 38.979534, 71.715805, 82.04195, 90.4075, 81.72515]","[70.78953, 48.77522, 33.519848, 3.483439, 6.157024, 1.657053, 0.420307, 0.884162, 2.307823, 4.116305, 14.672644, 12.326804, 22.647373, 24.865416, 25.363064, 19.184278]","[575.83417, 441.0245, 289.1606, 73.95244, 43.0924, 13.044458, 4.923395, 5.7355, 14.668673, 23.601843, 67.45559, 62.582947, 109.68512, 122.67882, 132.4241, 110.49722]","[-0.761351, -0.761351, -3.197668, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 7.359712, 9.796034, 13.856565]","[25498044.0, 25505141.0, 25520492.0, 25538560.0, 25522475.0, 25539596.0, 25538456.0, 25538488.0, 25537796.0, 25537840.0, 25537608.0, 25540408.0, 25538952.0, 25540024.0, 25539708.0, 25537860.0]","[3550.0, 50.0, 4359.0, 1496.0, 5522.0, 2328.0, 1480.0, 1488.0, 832.0, 872.0, 568.0, 3188.0, 1988.0, 3056.0, 2740.0, 896.0]",34413.0,0.0018276927907268908,12889.856588612613
20200128010015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[28.713396, 19.659307, 13.917691, 0.690632, 2.754239, 0.734314, 0.50518, 2.750206, 7.560558, 13.165549, 40.72568, 38.84994, 71.43255, 81.729935, 90.14457, 81.61562]","[69.68409, 51.265205, 37.13574, 3.530276, 7.590787, 1.955319, 0.443603, 0.883888, 2.299975, 4.095108, 14.505221, 12.201159, 22.389343, 24.582544, 25.089655, 18.991028]","[557.1557, 596.9489, 372.8076, 75.57665, 95.06721, 24.413946, 4.111288, 5.7355, 14.668673, 23.601843, 65.01927, 62.582947, 104.812485, 118.618286, 128.36357, 109.68512]","[-0.761351, -0.761351, -0.761351, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 6.547606, 8.983927, 13.044458]","[25496791.0, 25505145.0, 25518861.0, 25537932.0, 25519897.0, 25539024.0, 25538280.0, 25538224.0, 25537800.0, 25538124.0, 25537532.0, 25539248.0, 25538032.0, 25538392.0, 25539140.0, 25537860.0]","[2297.0, 54.0, 2728.0, 868.0, 2944.0, 1756.0, 1304.0, 1224.0, 836.0, 1156.0, 492.0, 2028.0, 1068.0, 1424.0, 2172.0, 896.0]",23247.0,0.0012346605732144256,13112.356371353511
20200128020015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[19.654863, 14.87708, 11.20089, 0.623583, 2.367036, 0.636323, 0.485658, 2.753568, 7.568408, 13.171783, 40.58281, 38.740433, 71.22464, 81.521194, 89.96454, 81.54425]","[66.41366, 53.73603, 40.369873, 3.638506, 8.928111, 2.310065, 0.462522, 0.881755, 2.288781, 4.068671, 14.357946, 12.091219, 22.15978, 24.332556, 24.832813, 18.79545]","[804.0361, 628.6211, 372.8076, 82.0735, 95.06721, 30.098692, 8.983927, 5.7355, 14.668673, 23.601843, 63.395058, 61.770844, 104.00037, 117.80618, 127.55145, 109.68512]","[-0.761351, -0.761351, -0.761351, -0.761351, -2.385563, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 6.547606, 8.983927, 13.044458]","[25495897.0, 25505224.0, 25517613.0, 25537420.0, 25520384.0, 25538396.0, 25538016.0, 25537984.0, 25537548.0, 25537336.0, 25537564.0, 25538096.0, 25537164.0, 25537400.0, 25538236.0, 25537860.0]","[1403.0, 133.0, 1480.0, 356.0, 3431.0, 1128.0, 1040.0, 984.0, 584.0, 368.0, 524.0, 876.0, 200.0, 432.0, 1268.0, 896.0]",15103.0,0.0008021283880611463,13077.543375358195
20200128030015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[11.073788, 8.36441, 6.635885, 0.491885, 1.47281, 0.423081, 0.461052, 2.754414, 7.575092, 13.177799, 40.47217, 38.650112, 71.06154, 81.35511, 89.82887, 81.501076]","[57.117317, 45.011932, 35.38961, 3.704198, 8.08248, 2.202524, 0.448535, 0.879934, 2.281639, 4.045749, 14.23941, 12.00835, 21.96947, 24.127026, 24.623438, 18.63785]","[804.0361, 628.6211, 372.8076, 121.05461, 95.06721, 30.098692, 15.480776, 5.7355, 14.668673, 23.601843, 64.20716, 61.770844, 104.00037, 117.80618, 127.55145, 110.49722]","[-0.761351, -0.761351, -0.761351, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 7.359712, 10.608141, 14.668673]","[25495291.0, 25505133.0, 25516879.0, 25537240.0, 25519442.0, 25538256.0, 25537900.0, 25537896.0, 25537484.0, 25537912.0, 25537468.0, 25537652.0, 25537056.0, 25537088.0, 25537160.0, 25536964.0]","[797.0, 42.0, 746.0, 176.0, 2489.0, 988.0, 924.0, 896.0, 520.0, 944.0, 428.0, 432.0, 92.0, 120.0, 192.0, 0.0]",9786.0,0.0005197396812266688,13185.850260405801
