datetime,wavelengths,mean,std,max,min
20200826190020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[143.10568, 82.99842, 59.24497, 2.474353, 9.552158, 2.30373, 0.697667, 2.940046, 8.177756, 14.054209, 44.645744, 40.15761, 77.33012, 88.03987, 96.13994, 85.09714]","[109.52114, 85.78351, 57.034657, 6.834492, 8.708683, 2.167056, 0.429926, 1.014083, 2.626867, 4.450275, 15.820707, 12.802062, 24.24285, 26.28088, 26.362076, 19.759487]","[804.0361, 628.6211, 372.8076, 75.57665, 57.71031, 20.353415, 22.789736, 5.7355, 14.668673, 26.03816, 91.006676, 76.388756, 150.29044, 168.15678, 214.44684, 174.65363]","[-25.936647, -20.251904, -12.130839, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 7.359712, 9.796034, 13.856565, -5.633988]"
20200826200020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[112.32522, 64.84119, 46.029278, 2.154784, 7.274019, 1.843774, 0.639339, 2.934433, 8.161146, 14.01786, 44.24397, 39.896053, 76.69659, 87.40238, 95.58109, 84.78544]","[103.34151, 77.68711, 51.51376, 6.331056, 7.579216, 2.002001, 0.420984, 1.016864, 2.635666, 4.465864, 15.595915, 12.610615, 23.93829, 26.021276, 26.194141, 19.726011]","[758.5581, 579.8947, 345.19595, 75.57665, 47.965034, 24.413946, 23.601843, 5.7355, 14.668673, 23.601843, 92.63088, 73.140335, 153.53886, 171.4052, 172.21732, 122.67882]","[-0.761351, -2.385563, -2.385563, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 8.17182, 10.608141, 13.856565, 17.917097]"
20200826210020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[87.32883, 50.93104, 35.34273, 1.85136, 5.454507, 1.387413, 0.612664, 2.931316, 8.147448, 13.987676, 43.74905, 39.563404, 75.9177, 86.62903, 94.91004, 84.44294]","[95.85545, 69.549515, 46.131775, 5.719338, 6.721424, 1.800472, 0.415009, 1.017087, 2.640903, 4.474372, 15.286804, 12.349867, 23.495724, 25.623466, 25.90029, 19.616037]","[704.9591, 564.46466, 313.5238, 74.76454, 43.904503, 21.977629, 16.292883, 5.7355, 14.668673, 23.601843, 94.2551, 72.328224, 155.97519, 173.84152, 175.46573, 119.43039]","[-0.761351, -20.251904, -3.197668, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 7.359712, 9.796034, 13.044458, 17.10499]"
20200826220020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[66.329445, 39.502323, 27.002487, 1.553693, 4.312286, 1.129446, 0.585893, 2.928132, 8.135858, 13.964278, 43.30662, 39.25796, 75.21628, 85.940125, 94.3244, 84.14364]","[85.32064, 60.227722, 40.212307, 5.094526, 6.191001, 1.676573, 0.412231, 1.01831, 2.643847, 4.478647, 15.024372, 12.108274, 23.103605, 25.279457, 25.657587, 19.516903]","[628.6211, 466.19983, 290.78485, 73.95244, 42.28029, 14.668673, 13.856565, 5.7355, 14.668673, 22.789736, 93.44299, 63.395058, 152.72676, 171.4052, 174.65363, 118.618286]","[-0.761351, -2.385563, -4.009775, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 12.232351, 17.10499]"
20200826230020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[48.99199, 29.878948, 20.404726, 1.233417, 3.495633, 0.935204, 0.55894, 2.928492, 8.131181, 13.959486, 43.00623, 39.050972, 74.74883, 85.48117, 93.95909, 83.99561]","[74.83642, 51.64879, 34.87195, 4.324171, 5.954812, 1.606376, 0.412326, 1.018659, 2.641434, 4.471416, 14.784502, 11.90632, 22.734459, 24.939014, 25.396837, 19.394466]","[579.8947, 422.34607, 268.04587, 72.328224, 39.03186, 13.044458, 11.420244, 5.7355, 13.856565, 81.2614, 88.57035, 60.958733, 144.6057, 163.28413, 167.34467, 116.18198]","[-0.761351, -2.385563, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, -1.573456, 6.547606, 8.983927, 12.232351, 16.292883]"
20200827000020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[34.946453, 21.93103, 15.140574, 0.839358, 2.835314, 0.760636, 0.535532, 2.927386, 8.13001, 13.963416, 42.79287, 38.903915, 74.41223, 85.16452, 93.71942, 83.920425]","[67.378174, 46.52541, 32.069084, 3.446956, 6.183064, 1.617412, 0.412399, 1.01692, 2.63539, 4.456626, 14.563474, 11.745361, 22.385946, 24.60345, 25.120232, 19.254217]","[568.5252, 441.0245, 281.03955, 77.20087, 58.522415, 13.856565, 4.923395, 5.7355, 14.668673, 22.789736, 99.93984, 58.522415, 137.29674, 156.7873, 162.47203, 115.36986]","[-0.761351, -2.385563, -0.761351, -0.761351, -2.385563, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, -1.573456, 8.983927, 6.547606, 8.983927, 12.232351, 16.292883]"
20200827010020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[24.211502, 16.223188, 11.60213, 0.507909, 2.36822, 0.622116, 0.521305, 2.925544, 8.130664, 13.970054, 42.6363, 38.801735, 74.16227, 84.92646, 93.55537, 83.88699]","[63.04125, 46.062714, 33.265438, 2.815907, 7.0451, 1.768584, 0.426777, 1.015994, 2.632293, 4.443892, 14.368694, 11.627921, 22.078863, 24.30023, 24.869308, 19.144722]","[804.0361, 628.6211, 372.8076, 87.75825, 95.06721, 30.098692, 22.789736, 5.7355, 13.856565, 22.789736, 79.637184, 58.522415, 128.36357, 145.4178, 153.53886, 112.121445]","[-0.761351, -2.385563, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.17182, 11.420244, 16.292883]"
20200827020020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[14.553449, 10.856071, 8.520124, 0.317724, 1.88034, 0.484632, 0.507354, 2.922508, 8.128211, 13.972236, 42.498608, 38.7145, 73.95115, 84.725464, 93.40107, 83.85313]","[54.531345, 44.45865, 35.305412, 2.491018, 8.010421, 1.934467, 0.434955, 1.012548, 2.624876, 4.430719, 14.214755, 11.5479, 21.836014, 24.050383, 24.648565, 19.041267]","[804.0361, 628.6211, 372.8076, 93.44299, 95.06721, 30.098692, 7.359712, 5.7355, 13.856565, 22.789736, 74.76454, 57.71031, 121.05461, 137.29674, 146.2299, 110.49722]","[-0.761351, -2.385563, -0.761351, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 6.547606, 8.17182, 10.608141, 15.480776]"
20200827030020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[6.280014, 5.156324, 4.497998, 0.215231, 1.079979, 0.300598, 0.485331, 2.918617, 8.123444, 13.966565, 42.373684, 38.627525, 73.76987, 84.539375, 93.252365, 83.79684]","[40.77848, 37.04395, 30.582355, 2.454713, 7.417977, 1.916865, 0.474814, 1.007849, 2.614613, 4.409779, 14.071459, 11.473237, 21.608782, 23.81659, 24.429605, 18.917282]","[804.0361, 628.6211, 372.8076, 140.54517, 95.06721, 30.098692, 15.480776, 5.7355, 13.856565, 22.789736, 72.328224, 57.71031, 116.99408, 133.2362, 142.16937, 162.47203]","[-0.761351, -2.385563, -0.761351, 0.050756, -2.385563, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 12.232351, -2.385563]"
20200827040020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[0.85466, 0.748068, 0.773366, 0.077715, 0.22377, 0.09231, 0.460122, 2.916506, 8.120983, 13.960658, 42.27525, 38.555546, 73.63364, 84.41325, 93.13092, 83.74173]","[11.559004, 10.207287, 12.257515, 0.97169, 3.209062, 0.81923, 0.410369, 1.005557, 2.607034, 4.39132, 13.954321, 11.411381, 21.439035, 23.633274, 24.248674, 18.812449]","[585.57947, 628.6211, 372.8076, 126.73935, 95.06721, 30.098692, 10.608141, 5.7355, 13.856565, 23.601843, 70.70401, 57.71031, 115.36986, 200.64104, 140.54517, 110.49722]","[-0.761351, -2.385563, -2.385563, 0.050756, -3.197668, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 12.232351, 16.292883]"
20200827050025,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[3.358804, 1.866021, 0.847997, 0.254775, 0.12809, 0.055528, 0.468733, 2.951892, 8.206554, 14.137486, 42.719093, 39.020172, 74.033226, 84.890144, 93.75134, 84.30411]","[20.23081, 10.792177, 4.463312, 0.989772, 0.423966, 0.066099, 0.405886, 1.006524, 2.594425, 4.357402, 13.773482, 11.328688, 21.242006, 23.429443, 24.028917, 18.69454]","[629.43317, 305.40274, 245.30688, 26.03816, 43.904503, 14.668673, 4.111288, 5.7355, 13.856565, 23.601843, 70.70401, 56.8982, 115.36986, 200.64104, 140.54517, 109.68512]","[-3.197668, -2.385563, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, -1.573456, 8.983927, 7.359712, -1.573456, -1.573456, -5.633988]"
20200827060020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[1.089321, 1.037975, 1.018447, 0.104859, 0.280038, 0.10644, 0.44684, 2.91416, 8.100234, 13.926239, 41.978024, 38.338844, 73.17526, 83.9349, 92.718864, 83.51942]","[14.772276, 14.464821, 15.529854, 1.721754, 3.949159, 1.042051, 0.416353, 1.003299, 2.598982, 4.378274, 13.854365, 11.322188, 21.299746, 23.49483, 24.126957, 18.743357]","[798.3513, 628.6211, 372.8076, 140.54517, 95.06721, 30.098692, 20.353415, 5.7355, 13.856565, 22.789736, 70.70401, 56.8982, 113.74565, 129.98778, 139.73305, 109.68512]","[-0.761351, -2.385563, -0.761351, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 7.359712, 10.608141, 14.668673]"
20200827070020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[7.091182, 5.611782, 4.917993, 0.279581, 1.170378, 0.326325, 0.458389, 2.910349, 8.090434, 13.902989, 41.822624, 38.218647, 72.94373, 83.67873, 92.4825, 83.36081]","[43.107605, 34.83646, 30.422947, 3.26754, 7.282178, 1.867006, 0.42743, 1.001941, 2.595621, 4.371916, 13.826514, 11.283562, 21.26884, 23.462065, 24.09813, 18.720707]","[804.0361, 628.6211, 372.8076, 140.54517, 95.06721, 30.098692, 6.547606, 5.7355, 13.856565, 22.789736, 70.70401, 56.8982, 112.93354, 129.17567, 138.92094, 109.68512]","[-0.761351, -12.130839, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 5.7355, 8.17182, 11.420244, 16.292883]"
20200827080020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[15.966737, 12.098865, 9.467698, 0.35234, 2.127402, 0.566084, 0.477605, 2.909262, 8.086962, 13.890068, 41.741817, 38.149597, 72.82574, 83.55301, 92.36228, 83.28683]","[56.81716, 44.658424, 35.20939, 2.705475, 8.054182, 2.047466, 0.433157, 1.000091, 2.589645, 4.358696, 13.781415, 11.241394, 21.210634, 23.400555, 24.033594, 18.673475]","[804.0361, 628.6211, 372.8076, 109.68512, 95.06721, 30.098692, 4.923395, 5.7355, 13.856565, 22.789736, 69.89191, 56.8982, 112.121445, 127.55145, 137.29674, 109.68512]","[-0.761351, -2.385563, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 7.359712, 10.608141, 14.668673]"
20200827090020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[25.821745, 17.949223, 12.958813, 0.522388, 2.702652, 0.710182, 0.483426, 2.908362, 8.090227, 13.889691, 41.726032, 38.12492, 72.80317, 83.528694, 92.33721, 83.2746]","[64.64877, 47.922096, 35.159477, 2.8649, 7.55556, 1.918554, 0.430497, 0.997959, 2.583997, 4.348504, 13.748917, 11.207799, 21.169376, 23.359411, 23.989052, 18.637716]","[804.0361, 628.6211, 372.8076, 80.44929, 95.06721, 26.850267, 4.111288, 5.7355, 13.856565, 22.789736, 69.0798, 56.8982, 110.49722, 126.73935, 136.48463, 109.68512]","[-0.761351, -2.385563, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 5.7355, 8.17182, 11.420244, 16.292883]"
20200827100020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[35.180164, 22.524109, 15.673865, 0.773335, 2.993488, 0.78143, 0.48519, 2.908622, 8.092705, 13.894301, 41.81165, 38.170902, 72.94114, 83.669846, 92.45943, 83.33228]","[67.53927, 47.598835, 33.324684, 3.548692, 6.573522, 1.708523, 0.419485, 0.997376, 2.579496, 4.340174, 13.76193, 11.215219, 21.18971, 23.376122, 23.99257, 18.623917]","[804.0361, 628.6211, 372.8076, 74.76454, 95.06721, 29.286585, 4.111288, 5.7355, 13.856565, 22.789736, 67.45559, 56.8982, 108.87302, 125.927246, 134.86041, 108.87302]","[-0.761351, -2.385563, 0.050756, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.983927, 6.547606, 8.983927, 12.232351, 16.292883]"
20200827110020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[45.586987, 27.590424, 19.347647, 1.026328, 3.354627, 0.855283, 0.487867, 2.912024, 8.103558, 13.916553, 42.08596, 38.35525, 73.3777, 84.11469, 92.847145, 83.536385]","[70.85666, 49.14333, 33.564114, 4.30041, 5.927542, 1.579682, 0.41238, 0.997135, 2.576566, 4.3337, 13.880652, 11.319845, 21.353039, 23.527304, 24.101444, 18.656733]","[652.1722, 488.1267, 324.0812, 70.70401, 44.716606, 11.420244, 2.487076, 5.7355, 13.856565, 22.789736, 66.64348, 56.8982, 112.121445, 131.61198, 134.86041, 109.68512]","[-1.573456, -2.385563, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.17182, 7.359712, 9.796034, 13.044458, 16.292883]"
20200827120020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[59.98614, 34.983547, 25.29716, 1.267992, 4.131084, 1.01885, 0.502272, 2.916546, 8.122028, 13.956079, 42.581696, 38.704704, 74.156395, 84.90508, 93.55148, 83.91611]","[76.531204, 53.66159, 36.350822, 4.911217, 5.85302, 1.566864, 0.411208, 0.997435, 2.576509, 4.333944, 14.11527, 11.545279, 21.6781, 23.825323, 24.328129, 18.757307]","[659.48114, 554.7194, 330.57803, 73.140335, 47.15293, 12.232351, 3.299181, 5.7355, 13.856565, 22.789736, 73.140335, 63.395058, 117.80618, 137.29674, 138.92094, 113.74565]","[-0.761351, -2.385563, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.17182, 6.547606, 8.983927, 12.232351, 16.292883]"
20200827130020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[81.84796, 47.236534, 34.787018, 1.583051, 5.589202, 1.362405, 0.555365, 2.923408, 8.144754, 14.008171, 43.209194, 39.150967, 75.11346, 85.87328, 94.391335, 84.36152]","[83.48854, 60.11688, 40.60974, 5.415556, 6.310935, 1.655799, 0.423192, 0.997432, 2.580699, 4.347013, 14.491799, 11.877995, 22.209442, 24.325851, 24.727316, 18.9526]","[707.3954, 549.03467, 323.26913, 73.140335, 47.15293, 10.608141, 7.359712, 5.7355, 14.668673, 23.601843, 82.0735, 68.26769, 129.98778, 143.79358, 151.91464, 121.05461]","[-0.761351, -2.385563, -2.385563, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.17182, 7.359712, 9.796034, 12.232351, 17.10499]"
20200827140020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[111.16146, 65.06656, 48.17208, 1.976638, 7.955384, 1.92972, 0.619051, 2.929314, 8.16285, 14.047187, 43.82492, 39.593273, 76.055984, 86.806206, 95.18037, 84.76547]","[90.463234, 68.28586, 46.04927, 5.913036, 7.328384, 1.872508, 0.43106, 0.997203, 2.586526, 4.366666, 14.958192, 12.242796, 22.881908, 24.964727, 25.249413, 19.201502]","[804.0361, 628.6211, 372.8076, 75.57665, 95.06721, 30.098692, 25.226053, 5.7355, 14.668673, 23.601843, 113.74565, 73.95244, 141.35727, 155.97519, 160.84782, 124.30304]","[-3.197668, -20.251904, -12.130839, -0.761351, -2.385563, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.17182, 7.359712, 9.796034, 12.232351, 17.10499]"
20200827150020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[144.00005, 84.30222, 61.526413, 2.336812, 10.273585, 2.427854, 0.6913, 2.935762, 8.176729, 14.079684, 44.374245, 39.988373, 76.894806, 87.633095, 95.876175, 85.10876]","[97.201294, 76.98844, 51.805244, 6.384698, 8.391452, 2.035914, 0.417751, 0.997549, 2.591627, 4.384779, 15.399996, 12.556025, 23.52243, 25.571674, 25.745752, 19.425571]","[804.0361, 628.6211, 372.8076, 78.82507, 95.06721, 30.098692, 17.917097, 5.7355, 14.668673, 25.226053, 95.87931, 78.82507, 150.29044, 164.09625, 168.96889, 132.4241]","[-0.761351, -20.251904, -1.573456, -0.761351, -2.385563, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.17182, 6.547606, 8.983927, 11.420244, 16.292883]"
20200827160020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[166.47311, 96.833824, 70.41825, 2.610184, 12.025926, 2.864554, 0.754896, 2.940909, 8.184418, 14.099982, 44.78636, 40.28345, 77.51998, 88.24253, 96.369026, 85.34084]","[98.232895, 81.02854, 55.023335, 6.737421, 9.076983, 2.168494, 0.423972, 0.995967, 2.595344, 4.4008, 15.76625, 12.782178, 24.061531, 26.085106, 26.164385, 19.610949]","[804.0361, 628.6211, 372.8076, 80.44929, 95.06721, 30.098692, 25.226053, 5.7355, 14.668673, 26.03816, 97.503525, 80.44929, 153.53886, 165.72046, 171.4052, 134.86041]","[7.359712, -20.251904, -3.197668, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.17182, 6.547606, 8.983927, 12.232351, 17.10499]"
20200827170020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[175.54, 102.52691, 74.96031, 2.793987, 13.096883, 3.144761, 0.787107, 2.938432, 8.180009, 14.092284, 44.97966, 40.42718, 77.8202, 88.49379, 96.54741, 85.38097]","[100.98792, 84.024284, 57.661987, 6.9635, 9.768301, 2.325931, 0.432364, 0.995317, 2.600198, 4.421456, 16.065428, 12.944177, 24.520338, 26.534355, 26.554537, 19.809328]","[804.0361, 628.6211, 372.8076, 81.2614, 91.81878, 30.098692, 17.917097, 5.7355, 15.480776, 27.662374, 95.87931, 79.637184, 151.10254, 164.09625, 168.96889, 138.92094]","[40.656075, 4.923395, -1.573456, -0.761351, -1.573456, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, -1.573456, 8.17182, 7.359712, 9.796034, 12.232351, 17.10499]"
20200827180020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[165.7984, 96.173874, 69.10184, 2.717746, 11.654999, 2.79443, 0.752036, 2.934032, 8.16163, 14.054007, 44.789406, 40.315353, 77.51603, 88.174515, 96.23042, 85.15603]","[103.208, 84.16163, 56.737385, 6.913826, 9.185348, 2.215762, 0.440572, 0.996046, 2.610951, 4.449764, 16.084892, 12.896957, 24.591366, 26.643158, 26.700434, 19.93527]","[804.0361, 628.6211, 372.8076, 80.44929, 61.770844, 21.165522, 19.541311, 5.7355, 16.292883, 29.286585, 91.006676, 78.01297, 143.79358, 160.03572, 166.53256, 136.48463]","[0.862864, -1.573456, -1.573456, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.17182, 7.359712, 9.796034, 12.232351, 16.292883]"
20200827190020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[145.5963, 85.185104, 60.462288, 2.531954, 9.957647, 2.395968, 0.696029, 2.923966, 8.129604, 13.988075, 44.33151, 40.022633, 76.79564, 87.4324, 95.53551, 84.7134]","[106.64412, 83.58994, 55.673588, 6.589438, 8.859843, 2.176571, 0.435403, 0.996457, 2.622182, 4.482872, 15.97254, 12.753407, 24.47938, 26.58439, 26.731789, 20.029997]","[777.2366, 628.6211, 372.8076, 75.57665, 57.71031, 30.098692, 20.353415, 5.7355, 17.10499, 29.286585, 90.194565, 76.388756, 146.2299, 163.28413, 164.90836, 130.79988]","[-0.761351, -20.251904, -1.573456, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 8.17182, 7.359712, 8.983927, 12.232351, 17.10499]"
