datetime,wavelengths,mean,std,max,min
20200716205743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.516988, 0.46778, 47.373085, 40.97748, 80.25593, 92.37497, 77.95111, 0.485706, 0.602945, 3.657519, 14.755079]","[1.972916, 0.297837, 15.094529, 11.494953, 22.755648, 24.630264, 16.20118, 1.847827, 2.271834, 1.40101, 4.93074]","[18.073818, 3.314752, 76.9338, 62.272587, 124.25162, 139.38908, 104.80859, 20.646154, 26.692284, 7.577799, 25.451878]","[0.0, 0.0, 2.788374, 7.693107, 7.586319, 11.56018, 18.124794, 0.0, 0.0, 0.249543, 0.965549]"
20200716215744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.35792, 0.448236, 47.09442, 40.79997, 79.90059, 91.99171, 77.874596, 0.313336, 0.414166, 3.656599, 14.746048]","[1.837162, 0.284981, 14.925497, 11.376839, 22.497665, 24.359606, 16.068653, 1.74886, 2.238029, 1.397481, 4.907394]","[18.512953, 3.442806, 75.286125, 61.544857, 122.61133, 137.38829, 104.17816, 20.646154, 27.139015, 7.586118, 25.4905]","[0.0, 0.0, 2.788374, 7.901029, 7.586319, 11.337869, 18.755222, 0.0, 0.0, 0.282816, 0.965549]"
20200716225742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.209719, 0.425964, 46.901554, 40.661076, 79.59587, 91.75077, 77.81451, 0.128651, 0.207939, 3.65261, 14.747965]","[1.31556, 0.242897, 14.773295, 11.261486, 22.238195, 24.098614, 15.909595, 1.073738, 1.554982, 1.39264, 4.879046]","[20.223263, 3.51232, 74.52566, 60.817135, 121.58615, 136.72136, 104.17816, 20.646154, 27.139015, 7.511254, 25.451878]","[0.0, 0.0, 3.041864, 8.00499, 7.791355, 11.56018, 18.440006, 0.0, 0.0, 0.291134, 0.965549]"
20200716235742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.85871, 0.415411, 46.74744, 40.57705, 79.403984, 91.59463, 77.767395, 0.23075, 0.551148, 3.650228, 14.74565]","[0.849421, 0.220697, 14.628163, 11.162661, 22.005365, 23.851694, 15.755501, 0.556715, 0.979654, 1.388707, 4.849496]","[19.553005, 3.490368, 73.89194, 60.71317, 120.76601, 135.6098, 103.86295, 20.646154, 27.139015, 7.428073, 25.413256]","[0.0, 0.0, 2.66163, 8.108952, 7.381284, 11.115558, 18.124794, 0.0, 0.0, 0.299452, 0.926927]"
20200717005742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.454576, 0.411741, 46.595997, 40.498203, 79.22223, 91.41255, 77.743034, 0.14697, 0.31074, 3.64828, 14.739099]","[0.98038, 0.215707, 14.51546, 11.085841, 21.83171, 23.656223, 15.648309, 0.650391, 1.056538, 1.384456, 4.823568]","[20.223263, 3.556224, 73.00473, 60.089405, 119.74083, 135.16518, 103.54774, 20.646154, 27.139015, 7.411437, 25.374634]","[0.0, 0.0, 3.041864, 8.108952, 7.791355, 11.337869, 18.755222, 0.0, 0.0, 0.299452, 1.042793]"
20200717015743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.239877, 0.419092, 46.48996, 40.410378, 79.07848, 91.31235, 77.717514, 0.186717, 0.267855, 3.648299, 14.741368]","[1.403998, 0.225252, 14.409337, 11.008825, 21.675282, 23.494032, 15.55526, 1.139322, 1.609432, 1.379062, 4.798116]","[19.252546, 3.556224, 72.6245, 59.777523, 119.12573, 134.27592, 103.07491, 20.646154, 27.139015, 7.403119, 25.451878]","[0.0, 0.0, 2.915119, 8.212912, 7.176248, 10.893247, 19.070435, 0.0, 0.0, 0.299452, 1.004171]"
20200717025743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.393602, 0.429335, 46.435284, 40.343956, 79.00585, 91.2514, 77.6821, 0.358954, 0.469957, 3.647034, 14.739835]","[1.600143, 0.232033, 14.307441, 10.926895, 21.528044, 23.325825, 15.451136, 1.433418, 1.884373, 1.374409, 4.770756]","[17.449787, 3.450123, 72.24426, 59.361683, 118.100555, 133.83131, 102.6021, 20.646154, 26.52476, 7.344892, 25.4905]","[0.0, 0.0, 2.915119, 8.108952, 7.176248, 10.448625, 18.440006, 0.0, 0.0, 0.30777, 0.965549]"
20200717035743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.56085, 0.439694, 46.48738, 40.31415, 79.09558, 91.3287, 77.71867, 0.557568, 0.701229, 3.648195, 14.743731]","[1.614979, 0.233754, 14.257226, 10.85027, 21.4635, 23.23098, 15.363811, 1.587352, 2.007847, 1.372188, 4.748308]","[16.663969, 3.120843, 75.286125, 58.841877, 118.920685, 134.49825, 102.6021, 14.210161, 18.343964, 7.319938, 25.374634]","[0.0, 0.0, 2.915119, 7.901029, 7.176248, 10.670936, 17.967186, 0.0, 0.0, 0.274498, 0.926927]"
20200717045743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.785437, 0.456071, 46.772266, 40.4891, 79.530914, 91.73808, 77.86054, 0.788983, 0.991583, 3.650493, 14.769426]","[1.655923, 0.240709, 14.330894, 10.861147, 21.606281, 23.3214, 15.319969, 1.70655, 2.134806, 1.370108, 4.729561]","[17.033766, 3.461099, 82.51055, 58.945835, 129.37752, 143.39069, 102.44449, 20.646154, 25.88258, 7.303302, 25.413256]","[0.0, 0.0, 2.915119, 7.901029, 7.381284, 10.893247, 18.755222, 0.0, 0.0, 0.30777, 1.042793]"
20200717055743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.109639, 0.482965, 47.387028, 40.842945, 80.43214, 92.58769, 78.17035, 1.091552, 1.393374, 3.654056, 14.798865]","[1.842655, 0.266889, 14.581701, 10.99045, 22.04446, 23.698515, 15.370111, 1.876512, 2.354849, 1.366588, 4.713936]","[17.264889, 3.556224, 88.84776, 60.401287, 138.60411, 151.17159, 103.23252, 20.646154, 26.91565, 7.270029, 25.413256]","[0.0, 0.0, 3.295352, 7.901029, 7.791355, 11.115558, 18.912827, 0.0, 0.0, 0.341043, 1.081415]"
20200717065743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.556506, 0.5246, 48.30192, 41.38794, 81.736496, 93.83763, 78.654945, 1.491224, 1.921094, 3.66174, 14.84234]","[2.153386, 0.314786, 15.040236, 11.275803, 22.797974, 24.362026, 15.508953, 2.118303, 2.669896, 1.362893, 4.702612]","[16.525293, 3.197675, 95.565216, 64.55972, 148.2408, 160.28633, 105.754234, 16.036879, 19.656242, 7.253393, 26.26294]","[0.0, 0.0, 3.041864, 7.901029, 7.791355, 11.115558, 18.912827, 0.0, 0.0, 0.30777, 1.042793]"
20200717075743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.124068, 0.580204, 49.285946, 42.060535, 83.24327, 95.22201, 79.15857, 2.010211, 2.582946, 3.668234, 14.903164]","[2.515156, 0.376798, 15.709833, 11.727501, 23.888857, 25.327753, 15.737229, 2.371561, 2.99493, 1.359553, 4.704354]","[16.109272, 3.37695, 105.197784, 69.75777, 156.8523, 167.17798, 109.5368, 20.3063, 22.950895, 7.253393, 27.189869]","[0.0, 0.0, 3.295352, 7.797068, 7.791355, 11.115558, 19.38565, 0.0, 0.0, 0.357679, 1.197281]"
20200717085743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.761178, 0.642503, 50.286774, 42.66403, 84.65136, 96.59613, 79.62737, 2.61053, 3.321146, 3.676234, 14.961083]","[2.885704, 0.444717, 16.515776, 12.250384, 25.124258, 26.467176, 16.035944, 2.614295, 3.308158, 1.35844, 4.719242]","[17.958258, 3.475734, 106.84546, 74.020164, 160.13286, 172.51344, 113.94979, 20.646154, 27.139015, 7.245075, 27.189869]","[0.0, 0.0, 3.422097, 7.797068, 7.996392, 11.337869, 19.38565, 0.0, 0.0, 0.374315, 1.197281]"
20200717095743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.42091, 0.708868, 51.152287, 43.229103, 85.86668, 97.70212, 80.00138, 3.289472, 4.145602, 3.682063, 14.994795]","[3.225654, 0.505301, 17.32356, 12.792591, 26.33566, 27.582388, 16.372993, 2.872935, 3.631428, 1.358619, 4.742418]","[15.647027, 3.387926, 111.91523, 79.84197, 162.79832, 177.6266, 117.57475, 19.223013, 22.280796, 7.278347, 27.074]","[0.0, 0.0, 3.041864, 7.901029, 7.791355, 11.56018, 17.651974, 0.0, 0.0, 0.299452, 0.926927]"
20200717105743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.74339, 0.768355, 51.807117, 43.65645, 86.7651, 98.5212, 80.274086, 3.626161, 4.55533, 3.684661, 15.023465]","[3.354869, 0.547684, 17.96418, 13.222067, 27.281897, 28.481821, 16.684275, 2.946297, 3.722278, 1.35917, 4.774452]","[16.733305, 3.523296, 117.61873, 82.85684, 169.15443, 182.96207, 119.308426, 20.646154, 24.626144, 7.336574, 28.116793]","[0.0, 0.0, 2.788374, 7.797068, 7.381284, 10.893247, 17.809582, 0.0, 0.0, 0.257862, 0.926927]"
20200717115742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.844596, 0.797379, 52.191, 43.89335, 87.2871, 98.97828, 80.46421, 3.720266, 4.690842, 3.687826, 15.043918]","[3.315447, 0.566326, 18.298979, 13.451334, 27.784197, 28.988483, 16.926018, 2.926502, 3.685054, 1.360689, 4.809588]","[16.432844, 3.556224, 118.25245, 83.896454, 176.53572, 186.74136, 120.41168, 19.775276, 23.118422, 7.336574, 28.966476]","[0.0, 0.0, 2.66163, 7.693107, 6.971212, 10.670936, 16.863937, 0.0, 0.0, 0.249543, 0.849684]"
20200717125742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.605711, 0.779045, 52.15891, 43.88749, 87.18726, 98.89555, 80.3721, 3.521191, 4.446711, 3.683698, 15.037401]","[3.134717, 0.551413, 18.259722, 13.443917, 27.723373, 28.991167, 17.02666, 2.847922, 3.564669, 1.361307, 4.841248]","[15.831925, 3.556224, 114.95709, 83.896454, 177.76593, 187.18599, 119.62364, 19.477903, 22.587923, 7.35321, 28.811989]","[0.0, 0.0, 2.66163, 7.797068, 7.176248, 10.893247, 17.967186, 0.0, 0.0, 0.26618, 0.965549]"
20200717135742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.102046, 0.721641, 51.73395, 43.62354, 86.533905, 98.2586, 80.132744, 3.101934, 3.90656, 3.679657, 15.002236]","[2.855673, 0.50808, 17.894497, 13.222765, 27.178534, 28.532013, 17.018297, 2.760038, 3.41751, 1.364528, 4.867531]","[17.103102, 3.556224, 111.40826, 82.12911, 173.66522, 186.74136, 118.83561, 20.646154, 25.994263, 7.286666, 28.194036]","[0.0, 0.0, 3.041864, 7.797068, 7.791355, 11.337869, 19.228043, 0.0, 0.0, 0.316088, 1.004171]"
20200717145742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.363383, 0.651118, 51.020245, 43.212086, 85.51947, 97.25943, 79.767784, 2.397325, 3.013184, 3.677711, 14.961885]","[2.408909, 0.446644, 17.304508, 12.865831, 26.293846, 27.744772, 16.889017, 2.432408, 3.013036, 1.368869, 4.88257]","[13.289573, 3.545248, 106.84546, 80.0499, 167.30911, 180.51665, 117.417145, 18.309654, 21.415253, 7.286666, 26.958134]","[0.0, 0.0, 2.534886, 7.901029, 6.971212, 10.670936, 16.863937, 0.0, 0.0, 0.257862, 0.849684]"
20200717155742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.70345, 0.593233, 50.166687, 42.70834, 84.26157, 96.09969, 79.33254, 1.833175, 2.2645, 3.673822, 14.917453]","[1.97855, 0.379281, 16.635412, 12.436606, 25.246256, 26.80632, 16.64119, 2.161018, 2.665883, 1.369794, 4.87696]","[16.38662, 3.435488, 100.88847, 76.307304, 158.90265, 172.73576, 115.368256, 17.991041, 21.275648, 7.270029, 25.876719]","[0.0, 0.0, 2.788374, 7.693107, 7.586319, 11.337869, 17.967186, 0.0, 0.0, 0.282816, 0.926927]"
20200717165742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.238158, 0.549262, 49.42107, 42.22328, 83.18136, 95.12556, 79.03646, 1.374286, 1.682274, 3.671312, 14.893182]","[1.629891, 0.320116, 16.023764, 12.021917, 24.27605, 25.939117, 16.393404, 1.89569, 2.333319, 1.370036, 4.867968]","[9.060022, 3.556224, 92.77684, 72.77264, 147.62569, 162.06482, 112.05851, 16.334251, 18.930302, 7.303302, 25.529121]","[0.0, 0.0, 2.788374, 7.693107, 7.381284, 10.893247, 17.494366, 0.0, 0.0, 0.257862, 0.888305]"
20200717175742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.927318, 0.519406, 48.867645, 41.91659, 82.41482, 94.38887, 78.74545, 1.033175, 1.258394, 3.670739, 14.882364]","[1.45156, 0.283319, 15.533875, 11.711715, 23.49881, 25.228777, 16.159855, 1.686793, 2.072744, 1.370297, 4.855317]","[10.654771, 3.51232, 85.67916, 67.67855, 136.75879, 151.17159, 108.59116, 14.826147, 18.23228, 7.319938, 25.4905]","[0.0, 0.0, 2.788374, 7.693107, 7.176248, 10.448625, 17.494366, 0.0, 0.0, 0.249543, 0.888305]"
20200717185742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.75145, 0.501717, 48.432274, 41.655945, 81.80794, 93.852295, 78.62731, 0.806142, 0.981646, 3.668374, 14.86816]","[1.525142, 0.282332, 15.158197, 11.465569, 22.89766, 24.674173, 15.966758, 1.633724, 1.998701, 1.367564, 4.833624]","[17.449787, 3.556224, 80.355896, 63.935963, 129.17247, 144.50224, 106.54227, 20.646154, 26.189709, 7.361528, 25.644987]","[0.0, 0.0, 2.915119, 7.693107, 7.586319, 10.893247, 18.124794, 0.0, 0.0, 0.299452, 0.965549]"
20200717195742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.626184, 0.486974, 48.077652, 41.41231, 81.26735, 93.34615, 78.453995, 0.631777, 0.773476, 3.666714, 14.854248]","[1.710399, 0.28983, 14.900578, 11.28054, 22.48152, 24.292437, 15.819646, 1.719657, 2.08195, 1.366581, 4.817205]","[18.836523, 3.556224, 77.56752, 62.376545, 125.276794, 140.27834, 105.28141, 20.646154, 27.139015, 7.394801, 25.4905]","[0.0, 0.0, 2.915119, 7.797068, 7.586319, 11.115558, 17.967186, 0.0, 0.0, 0.291134, 0.965549]"
20200717205741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.512196, 0.471156, 47.73146, 41.200638, 80.80489, 92.9412, 78.335594, 0.482607, 0.600679, 3.66627, 14.845429]","[1.965578, 0.296921, 14.699063, 11.146292, 22.167868, 24.007755, 15.703574, 1.840118, 2.266993, 1.364473, 4.799594]","[18.39739, 3.409878, 76.30008, 61.85674, 123.22644, 137.83292, 105.43902, 20.646154, 26.88773, 7.44471, 25.451878]","[0.0, 0.0, 2.788374, 7.797068, 7.176248, 10.670936, 17.336758, 0.0, 0.0, 0.257862, 0.849684]"
20200717215741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.361832, 0.453217, 47.47495, 41.017445, 80.43758, 92.598045, 78.250656, 0.320115, 0.423198, 3.665758, 14.842103]","[1.87193, 0.288661, 14.53898, 11.032187, 21.910135, 23.761337, 15.598574, 1.800528, 2.29979, 1.36147, 4.780342]","[18.674738, 3.556224, 75.15938, 61.648823, 121.79118, 136.27673, 104.650986, 20.646154, 27.139015, 7.436392, 25.68361]","[0.0, 0.0, 2.788374, 7.797068, 7.381284, 10.448625, 18.124794, 0.0, 0.0, 0.257862, 0.926927]"
20200717225741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.204894, 0.428901, 47.25725, 40.8885, 80.14947, 92.306564, 78.115944, 0.124995, 0.203585, 3.666969, 14.840326]","[1.28341, 0.235059, 14.383098, 10.92703, 21.654469, 23.490202, 15.442036, 1.035911, 1.523385, 1.359258, 4.751692]","[19.784128, 3.556224, 74.27217, 61.648823, 120.35594, 135.38748, 104.80859, 20.646154, 27.139015, 7.369846, 25.374634]","[0.0, 0.0, 2.788374, 7.797068, 7.176248, 10.670936, 18.755222, 0.0, 0.0, 0.30777, 1.004171]"
20200717235741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.864886, 0.416696, 47.04637, 40.71556, 79.845375, 92.057106, 78.051186, 0.229395, 0.549731, 3.663948, 14.82947]","[0.777102, 0.212382, 14.271443, 10.83354, 21.463705, 23.295828, 15.327093, 0.506921, 0.884742, 1.355221, 4.724622]","[18.120043, 3.318411, 73.00473, 61.232975, 119.12573, 134.49825, 104.49338, 20.646154, 25.994263, 7.411437, 25.413256]","[0.0, 0.0, 2.534886, 7.797068, 7.176248, 10.670936, 17.021545, 0.0, 0.083762, 0.26618, 0.888305]"
20200718005741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.455543, 0.412069, 46.8536, 40.567062, 79.60838, 91.80318, 77.997795, 0.144238, 0.306892, 3.662166, 14.825016]","[0.916, 0.209414, 14.154764, 10.742502, 21.27645, 23.086088, 15.197176, 0.603907, 0.972121, 1.349312, 4.694297]","[18.767187, 3.556224, 72.49775, 60.505253, 117.89551, 133.16437, 103.54774, 20.646154, 27.139015, 7.394801, 25.181524]","[0.0, 0.0, 2.788374, 7.901029, 6.971212, 10.226314, 18.597614, 0.0, 0.0, 0.316088, 1.004171]"
20200718015741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.223232, 0.417844, 46.72546, 40.453003, 79.426895, 91.69531, 77.97553, 0.174666, 0.245801, 3.662787, 14.826649]","[1.297376, 0.219818, 14.041885, 10.656535, 21.095686, 22.899525, 15.077888, 1.056871, 1.461742, 1.342397, 4.662388]","[19.321882, 3.475734, 72.49775, 59.985447, 117.2804, 132.05283, 103.23252, 20.646154, 27.139015, 7.403119, 25.10428]","[0.0, 0.0, 2.915119, 7.901029, 7.176248, 10.226314, 18.597614, 0.0, 0.0, 0.282816, 1.004171]"
20200718025741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.391328, 0.429245, 46.640854, 40.364662, 79.351524, 91.62185, 77.916466, 0.359547, 0.467231, 3.662586, 14.831446]","[1.605462, 0.233221, 13.946591, 10.570162, 20.965805, 22.751457, 14.964423, 1.435483, 1.858738, 1.336659, 4.632938]","[17.426674, 3.226944, 72.49775, 59.257717, 116.460266, 131.6082, 102.6021, 20.646154, 25.659214, 7.419755, 25.220146]","[0.0, 0.0, 2.915119, 7.797068, 7.176248, 10.448625, 18.124794, 0.0, 0.0, 0.257862, 0.926927]"
20200718035741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.563794, 0.439206, 46.713993, 40.38893, 79.49213, 91.73879, 78.02112, 0.563524, 0.708786, 3.662072, 14.834513]","[1.631752, 0.230077, 13.922792, 10.513806, 20.9523, 22.698418, 14.89414, 1.622493, 2.041575, 1.332902, 4.60673]","[17.88892, 3.281824, 75.539604, 58.945835, 119.74083, 134.05362, 102.12927, 20.646154, 26.55268, 7.419755, 25.220146]","[0.0, 0.0, 2.788374, 7.901029, 6.971212, 10.226314, 18.755222, 0.0, 0.0, 0.291134, 0.926927]"
20200718045741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.785489, 0.455509, 47.02234, 40.51733, 79.91641, 92.19712, 78.147194, 0.793703, 0.995607, 3.664485, 14.848162]","[1.675755, 0.236287, 14.015093, 10.517824, 21.110657, 22.812086, 14.836644, 1.753059, 2.185388, 1.329331, 4.578233]","[16.201721, 2.857419, 82.13032, 58.426033, 128.7624, 142.72375, 101.34124, 17.22637, 21.415253, 7.552845, 25.374634]","[0.0, 0.0, 2.66163, 7.901029, 6.766176, 9.781692, 18.282402, 0.0, 0.0, 0.30777, 0.926927]"
20200718055741,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.103227, 0.483825, 47.64656, 40.873234, 80.87951, 93.07874, 78.49954, 1.082492, 1.3789, 3.666639, 14.879137]","[1.869232, 0.267443, 14.304697, 10.672055, 21.617111, 23.234402, 14.9096, 1.931978, 2.408419, 1.326159, 4.563046]","[17.634686, 3.172064, 90.748924, 59.673565, 140.44943, 153.39468, 102.91731, 20.646154, 25.268322, 7.536209, 25.142902]","[0.0, 0.0, 3.041864, 7.901029, 7.586319, 11.115558, 19.070435, 0.0, 0.0, 0.349361, 1.042793]"
20200718065742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.551189, 0.528544, 48.598217, 41.47313, 82.33344, 94.451256, 78.94492, 1.465424, 1.889321, 3.672618, 14.924581]","[2.17744, 0.318372, 14.84779, 11.028824, 22.523369, 24.045921, 15.116562, 2.154328, 2.696504, 1.32368, 4.565026]","[18.420504, 3.490368, 98.98731, 64.24784, 151.31633, 164.28793, 105.754234, 20.646154, 26.803967, 7.611072, 25.953962]","[0.0, 0.0, 3.041864, 8.00499, 7.791355, 11.115558, 19.85847, 0.0, 0.0, 0.324406, 1.081415]"
20200718075743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.119026, 0.587585, 49.70298, 42.138756, 83.8853, 95.90653, 79.46108, 1.971018, 2.535998, 3.678443, 14.973003]","[2.548619, 0.383938, 15.656649, 11.562375, 23.775143, 25.185986, 15.450457, 2.391958, 3.0055, 1.324209, 4.5812]","[17.357338, 3.325728, 107.60593, 70.79738, 161.77315, 174.51425, 109.5368, 20.646154, 27.139015, 7.586118, 26.301561]","[0.0, 0.0, 3.041864, 8.00499, 7.586319, 10.670936, 19.543255, 0.0, 0.0, 0.324406, 1.081415]"
20200718085743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.759655, 0.653896, 50.76152, 42.83479, 85.40643, 97.31907, 79.99899, 2.56452, 3.266758, 3.684273, 15.018465]","[2.924054, 0.452439, 16.545506, 12.173492, 25.136044, 26.435358, 15.84817, 2.631558, 3.316654, 1.325468, 4.608677]","[15.323455, 3.526955, 111.78849, 75.68354, 165.87386, 178.73816, 113.00415, 19.499146, 23.174265, 7.602754, 26.26294]","[0.0, 0.0, 3.041864, 8.108952, 7.586319, 11.115558, 19.543255, 0.0, 0.0, 0.332724, 1.081415]"
20200718095743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.410594, 0.723582, 51.71908, 43.458893, 86.73462, 98.5368, 80.4457, 3.235685, 4.079588, 3.686274, 15.063375]","[3.27046, 0.512128, 17.370474, 12.744959, 26.35641, 27.576796, 16.245972, 2.890527, 3.646074, 1.325861, 4.645772]","[17.103102, 3.556224, 113.562904, 78.80237, 168.33429, 178.96048, 115.84107, 20.646154, 26.468916, 7.644344, 26.533293]","[0.0, 0.0, 2.66163, 8.212912, 7.381284, 10.670936, 17.651974, 0.0, 0.0, 0.291134, 0.965549]"
20200718105743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.697302, 0.785691, 52.550087, 44.01311, 87.889854, 99.58692, 80.81976, 3.524239, 4.435866, 3.692564, 15.092642]","[3.400271, 0.55572, 18.01715, 13.217677, 27.303144, 28.468584, 16.609308, 2.943827, 3.720742, 1.329822, 4.685321]","[16.155497, 3.556224, 112.16872, 81.19347, 171.61485, 186.07443, 118.04757, 19.817759, 22.72753, 7.769116, 26.842268]","[0.0, 0.0, 3.041864, 8.316874, 7.586319, 10.893247, 19.070435, 0.0, 0.0, 0.324406, 0.965549]"
20200718115743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.762992, 0.812635, 53.01684, 44.343185, 88.459564, 100.14614, 80.94696, 3.579868, 4.535947, 3.689714, 15.092222]","[3.34991, 0.572268, 18.358759, 13.490322, 27.77589, 28.956585, 16.895868, 2.895022, 3.656822, 1.332778, 4.732134]","[16.317284, 3.556224, 114.45012, 83.79249, 176.74075, 186.96367, 118.678, 20.115131, 23.341787, 7.843979, 27.421598]","[0.0, 0.0, 2.66163, 8.316874, 6.766176, 10.670936, 17.179153, 0.0, 0.0, 0.249543, 0.888305]"
20200718125743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.498147, 0.789951, 52.976868, 44.319027, 88.36393, 99.99818, 80.90523, 3.364562, 4.269458, 3.684557, 15.080736]","[3.153571, 0.55275, 18.318247, 13.494413, 27.708767, 28.93472, 17.080269, 2.788928, 3.514381, 1.338052, 4.784246]","[15.785701, 3.556224, 116.85826, 84.208336, 177.15082, 187.4083, 118.678, 20.646154, 24.933273, 7.819024, 27.035378]","[0.0, 0.0, 2.915119, 8.420834, 7.381284, 10.670936, 17.967186, 0.0, 0.0, 0.274498, 0.888305]"
20200718135743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.989393, 0.728364, 52.40448, 44.02006, 87.51208, 99.20605, 80.599396, 2.950561, 3.732145, 3.678248, 15.040295]","[2.846799, 0.502984, 17.899038, 13.270477, 27.087929, 28.428825, 17.122944, 2.672298, 3.336871, 1.343186, 4.828038]","[15.647027, 3.556224, 112.54895, 82.12911, 173.25514, 185.6298, 118.04757, 20.646154, 24.681986, 7.843979, 26.456047]","[0.0, 0.0, 2.788374, 8.524796, 7.381284, 10.448625, 17.809582, 0.0, 0.0, 0.26618, 0.888305]"
